Context: Bee Swarm Simulator - Cog Amulet Probability

Cog Amulet/Probability
The tables below give the percentage of a certain stat having a specific strength value, at as many quality milestones as possible. Due to the size of the tables affecting readability, it has been moved to a separate subpage.
Bronze Cog Amulet[]
_Note that the precise percentages may be off due to floating point errors._
Show/hide tables
Fact: Show/hide tables statistic: * +Capacity.
* +Bee Attack%
Fact: * +Bee Attack% statistic: * +White Pollen%.
Fact: * +Bee Attack% statistic: * +Red Pollen%.
Fact: * +Bee Attack% statistic: * +Blue Pollen%.
Fact: * +Bee Attack% statistic: * +Bubble Pollen%.
Fact: * +Bee Attack% statistic: * +Flame Pollen%.
Fact: * +Bee Attack% statistic: * +Bee Gather Pollen%.
Fact: * +Bee Attack% statistic: * +Event Bee Pollen%.
* +Instant White Conversion%
* +Instant Red Conversion%
* +Instant Blue Conversion%
Fact: The Quality in Cog Amulet Probability has/costs Stat ranges, Average.
Fact: The +22,500 in Cog Amulet Probability has/costs +23,000, +23,500, +24,000, +24,500, +25,000, +25,500, +26,000, +26,500, +27,000, +27,500.
Fact: The **0** (0 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, 0%, 0%, 0%, 0%, 0%, 0%, 0%, 0%, +0.
Fact: The **0.139** (139 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.14** (140 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.141** (141 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.142** (142 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.143** (143 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.144** (144 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.145** (145 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.146** (146 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.147** (147 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.148** (148 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.149** (149 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.15** (150 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.151** (151 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.152** (152 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.153** (153 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.154** (154 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.155** (155 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.156** (156 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.157** (157 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.158** (158 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.159** (159 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.16** (160 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.161** (161 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.162** (162 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.163** (163 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.164** (164 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.165** (165 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.166** (166 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.167** (167 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.168** (168 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.169** (169 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.17** (170 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.171** (171 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.172** (172 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.173** (173 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.174** (174 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.175** (175 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.176** (176 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.177** (177 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.178** (178 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.179** (179 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.18** (180 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.181** (181 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.182** (182 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.183** (183 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.184** (184 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.185** (185 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.186** (186 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.187** (187 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.188** (188 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.189** (189 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.19** (190 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.191** (191 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.192** (192 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.193** (193 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.194** (194 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.195** (195 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.196** (196 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.197** (197 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.198** (198 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.199** (199 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The **0.2** (200 cogs) in Cog Amulet Probability has/costs 0%, 0%, 0%, +0%.
Fact: The Quality in Cog Amulet Probability has/costs Stat ranges, Average.
Fact: The +1% in Cog Amulet Probability has/costs +2%.
Fact: The **0** (0 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.001** (1 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.002** (2 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.003** (3 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.004** (4 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.005** (5 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.006** (6 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.007** (7 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.008** (8 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.009** (9 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.01** (10 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.011** (11 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.012** (12 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.013** (13 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.014** (14 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.015** (15 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.016** (16 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.017** (17 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.018** (18 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.019** (19 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.02** (20 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.021** (21 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.022** (22 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.023** (23 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.024** (24 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.025** (25 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.026** (26 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.027** (27 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.028** (28 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.029** (29 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.03** (30 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.031** (31 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.032** (32 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.033** (33 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.034** (34 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.035** (35 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.036** (36 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.037** (37 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.038** (38 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.039** (39 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.04** (40 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.041** (41 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.042** (42 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.043** (43 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.044** (44 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.045** (45 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.046** (46 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.047** (47 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.048** (48 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.049** (49 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.05** (50 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.051** (51 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.052** (52 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.053** (53 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.054** (54 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.055** (55 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.056** (56 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.057** (57 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.058** (58 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.059** (59 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.06** (60 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.061** (61 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.062** (62 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.063** (63 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.064** (64 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.065** (65 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.066** (66 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.067** (67 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.068** (68 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.069** (69 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.07** (70 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.071** (71 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.072** (72 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.073** (73 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.074** (74 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.075** (75 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.076** (76 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.077** (77 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.078** (78 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.079** (79 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.08** (80 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.081** (81 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.082** (82 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.083** (83 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.084** (84 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.085** (85 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.086** (86 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.087** (87 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.088** (88 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.089** (89 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.09** (90 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.091** (91 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.092** (92 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.093** (93 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.094** (94 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.095** (95 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.096** (96 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.097** (97 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.098** (98 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.099** (99 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.1** (100 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.101** (101 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.102** (102 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.103** (103 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.104** (104 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.105** (105 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.106** (106 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.107** (107 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.108** (108 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.109** (109 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.11** (110 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.111** (111 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.112** (112 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.113** (113 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.114** (114 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.115** (115 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.116** (116 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.117** (117 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.118** (118 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.119** (119 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.12** (120 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.121** (121 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.122** (122 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.123** (123 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.124** (124 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.125** (125 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.126** (126 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.127** (127 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.128** (128 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.129** (129 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.13** (130 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.131** (131 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.132** (132 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.133** (133 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.134** (134 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.135** (135 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.136** (136 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.137** (137 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.138** (138 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.139** (139 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.14** (140 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.141** (141 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.142** (142 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.143** (143 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.144** (144 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.145** (145 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.146** (146 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.147** (147 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.148** (148 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.149** (149 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.15** (150 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.151** (151 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.152** (152 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.153** (153 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.154** (154 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.155** (155 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.156** (156 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.157** (157 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.158** (158 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.159** (159 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.16** (160 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.161** (161 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.162** (162 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.163** (163 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.164** (164 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.165** (165 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.166** (166 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.167** (167 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.168** (168 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.169** (169 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.17** (170 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.171** (171 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.172** (172 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.173** (173 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.174** (174 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.175** (175 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.176** (176 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.177** (177 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.178** (178 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.179** (179 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.18** (180 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.181** (181 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.182** (182 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.183** (183 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.184** (184 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.185** (185 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.186** (186 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.187** (187 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.188** (188 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.189** (189 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.19** (190 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.191** (191 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.192** (192 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.193** (193 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.194** (194 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.195** (195 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.196** (196 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.197** (197 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.198** (198 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.199** (199 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.2** (200 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The Quality in Cog Amulet Probability has/costs Stat ranges, Average.
Fact: The +1% in Cog Amulet Probability has/costs +2%.
Fact: The **0** (0 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.001** (1 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.002** (2 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.003** (3 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.004** (4 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.005** (5 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.006** (6 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.007** (7 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.008** (8 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.009** (9 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.01** (10 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.011** (11 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.012** (12 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.013** (13 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.014** (14 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.015** (15 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.016** (16 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.017** (17 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.018** (18 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.019** (19 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.02** (20 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.021** (21 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.022** (22 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.023** (23 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.024** (24 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
Fact: The **0.025** (25 cogs) in Cog Amulet Probability has/costs 0%, 0%, +0%.
